study_id,site_id,plot_id,tree_id,genus,species,species_code,live_or_dead,year,dbh,plot_area_m2,agb
krauss_2018,Savannah_Upper,2,443,Nyssa,biflora,swamp tupelo,live,2005,35.2,500,580481.508472374
krauss_2018,Savannah_Upper,2,NA,Liquidambar,styraciflua,sweetgum,live,2005,3.8,500,2305.9094391232575
krauss_2018,Savannah_Upper,2,NA,Quercus,nigra,water oak,live,2005,1.7,500,486.24400592865925
krauss_2018,Savannah_Upper,2,485,Quercus,nigra,water oak,live,2005,3.9,500,3669.9906913364593
krauss_2018,Savannah_Upper,2,423,Nyssa,aquatica,water tupelo,live,2005,13.4,500,52736.88230388394
krauss_2018,Savannah_Upper,2,413,Nyssa,aquatica,water tupelo,live,2005,16.35,500,86441.24918919252
krauss_2018,Savannah_Upper,2,425,Nyssa,aquatica,water tupelo,live,2005,19.85,500,139938.72548791685
krauss_2018,Savannah_Upper,2,448,Nyssa,aquatica,water tupelo,live,2005,20.2,500,146146.96836715366
krauss_2018,Savannah_Upper,2,440,Nyssa,aquatica,water tupelo,live,2005,20.8,500,157166.4983541615
krauss_2018,Savannah_Upper,2,416,Nyssa,aquatica,water tupelo,live,2005,20.9,500,159049.7484003944
krauss_2018,Savannah_Upper,2,411,Nyssa,aquatica,water tupelo,live,2005,23.35,500,209454.7258016805
krauss_2018,Savannah_Upper,2,422,Nyssa,aquatica,water tupelo,live,2005,24.2,500,228904.92998704503
krauss_2018,Savannah_Upper,2,490,Nyssa,aquatica,water tupelo,live,2005,28.35,500,339129.22500069754
krauss_2018,Savannah_Upper,2,496,Nyssa,aquatica,water tupelo,live,2005,31,500,423395.70828612056
krauss_2018,Savannah_Upper,2,458,Nyssa,aquatica,water tupelo,live,2005,33.15,500,500115.75756427593
krauss_2018,Savannah_Upper,2,499,Nyssa,aquatica,water tupelo,live,2005,34.2,500,540385.2910300068
krauss_2018,Savannah_Upper,2,492,Nyssa,aquatica,water tupelo,live,2005,34.9,500,568272.4904198705
krauss_2018,Savannah_Upper,2,424,Nyssa,aquatica,water tupelo,live,2005,35.6,500,597001.9571051465
krauss_2018,Savannah_Upper,2,483,Nyssa,aquatica,water tupelo,live,2005,36.1,500,618043.1834004592
krauss_2018,Savannah_Upper,2,415,Nyssa,aquatica,water tupelo,live,2005,36.3,500,626581.8175398658
krauss_2018,Savannah_Upper,2,450,Nyssa,aquatica,water tupelo,live,2005,38.1,500,706605.2534148702
krauss_2018,Savannah_Upper,2,455,Nyssa,aquatica,water tupelo,live,2005,38.2,500,711220.1406328218
krauss_2018,Savannah_Upper,2,421,Nyssa,aquatica,water tupelo,live,2005,38.6,500,729859.484490553
krauss_2018,Savannah_Upper,2,470,Nyssa,aquatica,water tupelo,live,2005,40.3,500,812315.5500783795
krauss_2018,Savannah_Upper,2,481,Nyssa,aquatica,water tupelo,live,2005,41.8,500,889489.8171678055
krauss_2018,Savannah_Upper,2,405,Nyssa,aquatica,water tupelo,live,2005,45,500,1068323.9455641322
krauss_2018,Savannah_Upper,2,477,Nyssa,aquatica,water tupelo,live,2005,46.6,500,1165161.4544408643
krauss_2018,Savannah_Upper,1,230,Fraxinus,spp,ash,dead,2012,6.4,500,8415.84348975705
krauss_2018,Savannah_Upper,1,232,Fraxinus,spp,ash,dead,2012,7.15,500,11082.01515391378
krauss_2018,Savannah_Upper,1,251,Fraxinus,spp,ash,dead,2012,11.7,500,37652.105988064504
krauss_2018,Savannah_Upper,1,205,Quercus,laurifolia,laurel oak,dead,2012,25.1,500,341178.19646454725
krauss_2018,Savannah_Upper,1,261,Acer,rubrum,red maple,dead,2012,5.7,500,9061.879511273957
krauss_2018,Savannah_Upper,1,234,Persea,palustris,swamp bay,dead,2012,3.4,500,1749.3534883231978
krauss_2018,Savannah_Upper,1,27,Persea,palustris,swamp bay,dead,2012,3.7,500,2158.135290912167
krauss_2018,Savannah_Upper,1,206,Persea,palustris,swamp bay,dead,2012,5.6,500,6040.524497373228
krauss_2018,Savannah_Upper,1,236,Nyssa,biflora,swamp tupelo,dead,2012,8.1,500,15106.7912924462
krauss_2018,Savannah_Upper,1,265,Nyssa,biflora,swamp tupelo,dead,2012,9.65,500,23335.830819479437
krauss_2018,Savannah_Upper,1,201,Nyssa,biflora,swamp tupelo,dead,2012,10.3,500,27436.64047841223
krauss_2018,Savannah_Upper,1,220,Nyssa,biflora,swamp tupelo,dead,2012,11.7,500,37652.105988064504
krauss_2018,Savannah_Upper,1,266,Nyssa,biflora,swamp tupelo,dead,2012,12.9,500,47984.30737568473
krauss_2018,Savannah_Upper,1,239,Ulmus,americana,American elm,live,2012,5.9,500,6876.392465559742
krauss_2018,Savannah_Upper,1,224,Ulmus,americana,American elm,live,2012,9.1,500,20171.072145032453
krauss_2018,Savannah_Upper,1,222,Ulmus,americana,American elm,live,2012,9.2,500,20726.060144629406
krauss_2018,Savannah_Upper,1,14,Ilex,opaca,American holly,live,2012,1.7,500,312.8020431611828
krauss_2018,Savannah_Upper,1,21,Carpinus,caroliniana,American hornbeam,live,2012,0.5,500,14.974133153188731
krauss_2018,Savannah_Upper,1,23,Carpinus,caroliniana,American hornbeam,live,2012,0.5,500,14.974133153188731
krauss_2018,Savannah_Upper,1,24,Carpinus,caroliniana,American hornbeam,live,2012,0.5,500,14.974133153188731
krauss_2018,Savannah_Upper,1,24,Carpinus,caroliniana,American hornbeam,live,2012,0.5,500,14.974133153188731
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,0.55,500,18.973192989092567
krauss_2018,Savannah_Upper,1,12,Carpinus,caroliniana,American hornbeam,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,1,22,Carpinus,caroliniana,American hornbeam,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,1,23,Carpinus,caroliniana,American hornbeam,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,1,12,Carpinus,caroliniana,American hornbeam,live,2012,0.8,500,48.114244142619654
krauss_2018,Savannah_Upper,1,29,Carpinus,caroliniana,American hornbeam,live,2012,0.8,500,48.114244142619654
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,0.9,500,64.46306591676345
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,0.9,500,64.46306591676345
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,1,500,83.74322559219597
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,1,16,Carpinus,caroliniana,American hornbeam,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,1,22,Carpinus,caroliniana,American hornbeam,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,1.4,500,193.13396719097798
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,1.6,500,269.0801504309695
krauss_2018,Savannah_Upper,1,29,Carpinus,caroliniana,American hornbeam,live,2012,1.6,500,269.0801504309695
krauss_2018,Savannah_Upper,1,1,Carpinus,caroliniana,American hornbeam,live,2012,1.8,500,360.5113575661338
krauss_2018,Savannah_Upper,1,13,Carpinus,caroliniana,American hornbeam,live,2012,2.6,500,898.5370607303262
krauss_2018,Savannah_Upper,1,11,Carpinus,caroliniana,American hornbeam,live,2012,2.8,500,1080.10668921731
krauss_2018,Savannah_Upper,1,23,Carpinus,caroliniana,American hornbeam,live,2012,2.8,500,1080.10668921731
krauss_2018,Savannah_Upper,1,10,Carpinus,caroliniana,American hornbeam,live,2012,4.55,500,3606.7910927285766
krauss_2018,Savannah_Upper,1,11,Carpinus,caroliniana,American hornbeam,live,2012,4.7,500,3909.3514489133504
krauss_2018,Savannah_Upper,1,223,Carpinus,caroliniana,American hornbeam,live,2012,5.8,500,6590.5719691204595
krauss_2018,Savannah_Upper,1,229,Carpinus,caroliniana,American hornbeam,live,2012,7,500,10513.581054692842
krauss_2018,Savannah_Upper,1,18,Fraxinus,spp,ash,live,2012,0.55,500,18.973192989092567
krauss_2018,Savannah_Upper,1,240,Fraxinus,spp,ash,live,2012,6.9,500,10144.517641459235
krauss_2018,Savannah_Upper,1,204,Fraxinus,spp,ash,live,2012,11.8,500,38456.402091043194
krauss_2018,Savannah_Upper,1,277,Fraxinus,spp,ash,live,2012,11.95,500,39681.938313517494
krauss_2018,Savannah_Upper,1,259,Fraxinus,spp,ash,live,2012,18.9,500,123891.80364367392
krauss_2018,Savannah_Upper,1,274,Taxodium,distichum,baldcypress,live,2012,10.65,500,27403.5593531668
krauss_2018,Savannah_Upper,1,248,Taxodium,distichum,baldcypress,live,2012,11.05,500,29783.984699525776
krauss_2018,Savannah_Upper,1,219,Taxodium,distichum,baldcypress,live,2012,26.5,500,214889.80906633483
krauss_2018,Savannah_Upper,1,226,Taxodium,distichum,baldcypress,live,2012,28.55,500,254286.94905204605
krauss_2018,Savannah_Upper,1,208,Taxodium,distichum,baldcypress,live,2012,30,500,284400.97456142225
krauss_2018,Savannah_Upper,1,283,Taxodium,distichum,baldcypress,live,2012,37.55,500,472256.03996063047
krauss_2018,Savannah_Upper,1,276,Taxodium,distichum,baldcypress,live,2012,40,500,544744.2741135297
krauss_2018,Savannah_Upper,1,209,Taxodium,distichum,baldcypress,live,2012,51.1,500,947290.6248215564
krauss_2018,Savannah_Upper,1,264,Taxodium,distichum,baldcypress,live,2012,52.9,500,1024353.3589381865
krauss_2018,Savannah_Upper,1,217,Taxodium,distichum,baldcypress,live,2012,66.55,500,1720579.873085747
krauss_2018,Savannah_Upper,1,271,Quercus,laurifolia,laurel oak,live,2012,5.65,500,9047.567418318948
krauss_2018,Savannah_Upper,1,227,Quercus,laurifolia,laurel oak,live,2012,7.2,500,16323.536666146876
krauss_2018,Savannah_Upper,1,252,Quercus,laurifolia,laurel oak,live,2012,7.8,500,19834.998782039896
krauss_2018,Savannah_Upper,1,278,Quercus,laurifolia,laurel oak,live,2012,8.15,500,22071.67778654903
krauss_2018,Savannah_Upper,1,258,Quercus,laurifolia,laurel oak,live,2012,9,500,28100.40716667062
krauss_2018,Savannah_Upper,1,285,Quercus,laurifolia,laurel oak,live,2012,10.9,500,44791.85798761392
krauss_2018,Savannah_Upper,1,238,Quercus,laurifolia,laurel oak,live,2012,12.05,500,57178.685351060085
krauss_2018,Savannah_Upper,1,212,Quercus,laurifolia,laurel oak,live,2012,13,500,68779.08667154376
krauss_2018,Savannah_Upper,1,284,Quercus,laurifolia,laurel oak,live,2012,13.35,500,73373.96584862811
krauss_2018,Savannah_Upper,1,218,Quercus,laurifolia,laurel oak,live,2012,13.7,500,78144.91099215785
krauss_2018,Savannah_Upper,1,231,Quercus,laurifolia,laurel oak,live,2012,13.75,500,78840.96369640618
krauss_2018,Savannah_Upper,1,262,Quercus,laurifolia,laurel oak,live,2012,14.05,500,83093.91181391718
krauss_2018,Savannah_Upper,1,253,Quercus,laurifolia,laurel oak,live,2012,15.2,500,100632.70764080784
krauss_2018,Savannah_Upper,1,221,Quercus,laurifolia,laurel oak,live,2012,15.5,500,105536.06958007565
krauss_2018,Savannah_Upper,1,254,Quercus,laurifolia,laurel oak,live,2012,15.6,500,107201.13748851322
krauss_2018,Savannah_Upper,1,215,Quercus,laurifolia,laurel oak,live,2012,16.1,500,115758.00773612851
krauss_2018,Savannah_Upper,1,267,Quercus,laurifolia,laurel oak,live,2012,16.5,500,122883.87935866749
krauss_2018,Savannah_Upper,1,241,Quercus,laurifolia,laurel oak,live,2012,19.15,500,176583.75040566633
krauss_2018,Savannah_Upper,1,225,Quercus,laurifolia,laurel oak,live,2012,21.4,500,231413.50666618615
krauss_2018,Savannah_Upper,1,280,Quercus,laurifolia,laurel oak,live,2012,72,500,4436232.090664997
krauss_2018,Savannah_Upper,1,9,Acer,rubrum,red maple,live,2012,3.2,500,2313.2835842950885
krauss_2018,Savannah_Upper,1,255,Acer,rubrum,red maple,live,2012,8.25,500,21727.20669833416
krauss_2018,Savannah_Upper,1,202,Acer,rubrum,red maple,live,2012,8.55,500,23642.408678522694
krauss_2018,Savannah_Upper,1,260,Acer,rubrum,red maple,live,2012,12.9,500,62539.497310871084
krauss_2018,Savannah_Upper,1,279,Acer,rubrum,red maple,live,2012,21.95,500,219849.48688272995
krauss_2018,Savannah_Upper,1,214,Acer,rubrum,red maple,live,2012,22.1,500,223419.3730344737
krauss_2018,Savannah_Upper,1,235,Acer,rubrum,red maple,live,2012,31.05,500,499313.7929494564
krauss_2018,Savannah_Upper,1,17,Persea,palustris,swamp bay,live,2012,0.4,500,8.6033120083657
krauss_2018,Savannah_Upper,1,5,Persea,palustris,swamp bay,live,2012,0.5,500,14.974133153188731
krauss_2018,Savannah_Upper,1,17,Persea,palustris,swamp bay,live,2012,0.5,500,14.974133153188731
krauss_2018,Savannah_Upper,1,17,Persea,palustris,swamp bay,live,2012,0.6,500,23.549859216092166
krauss_2018,Savannah_Upper,1,19,Persea,palustris,swamp bay,live,2012,0.6,500,23.549859216092166
krauss_2018,Savannah_Upper,1,3,Persea,palustris,swamp bay,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,1,5,Persea,palustris,swamp bay,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,1,8,Persea,palustris,swamp bay,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,1,19,Persea,palustris,swamp bay,live,2012,0.9,500,64.46306591676345
krauss_2018,Savannah_Upper,1,7,Persea,palustris,swamp bay,live,2012,1,500,83.74322559219597
krauss_2018,Savannah_Upper,1,8,Persea,palustris,swamp bay,live,2012,1,500,83.74322559219597
krauss_2018,Savannah_Upper,1,8,Persea,palustris,swamp bay,live,2012,1.1,500,106.1080707935003
krauss_2018,Savannah_Upper,1,8,Persea,palustris,swamp bay,live,2012,1.1,500,106.1080707935003
krauss_2018,Savannah_Upper,1,4,Persea,palustris,swamp bay,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,1,5,Persea,palustris,swamp bay,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,1,17,Persea,palustris,swamp bay,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,1,19,Persea,palustris,swamp bay,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,1,26,Persea,palustris,swamp bay,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,1,8,Persea,palustris,swamp bay,live,2012,1.6,500,269.0801504309695
krauss_2018,Savannah_Upper,1,6,Persea,palustris,swamp bay,live,2012,1.65,500,290.44978566954853
krauss_2018,Savannah_Upper,1,2,Persea,palustris,swamp bay,live,2012,1.7,500,312.8020431611828
krauss_2018,Savannah_Upper,1,20,Persea,palustris,swamp bay,live,2012,1.9,500,412.31985914624437
krauss_2018,Savannah_Upper,1,25,Persea,palustris,swamp bay,live,2012,2.2,500,593.4121206689395
krauss_2018,Savannah_Upper,1,28,Persea,palustris,swamp bay,live,2012,2.3,500,662.6752729356186
krauss_2018,Savannah_Upper,1,3,Persea,palustris,swamp bay,live,2012,2.5,500,815.1427991645756
krauss_2018,Savannah_Upper,1,4,Persea,palustris,swamp bay,live,2012,3.3,500,1624.3479122095537
krauss_2018,Savannah_Upper,1,242,Persea,palustris,swamp bay,live,2012,4.05,500,2701.246611064406
krauss_2018,Savannah_Upper,1,27,Persea,palustris,swamp bay,live,2012,4.2,500,2956.5777045739155
krauss_2018,Savannah_Upper,1,211,Persea,palustris,swamp bay,live,2012,5.3,500,5268.522110879486
krauss_2018,Savannah_Upper,1,246,Persea,palustris,swamp bay,live,2012,5.5,500,5776.1760868373285
krauss_2018,Savannah_Upper,1,15,Persea,palustris,swamp bay,live,2012,11,500,32303.4136368194
krauss_2018,Savannah_Upper,1,207,Cornus,foemina,swamp dogwood,live,2012,4.3,500,3134.5023105735895
krauss_2018,Savannah_Upper,1,282,Nyssa,biflora,swamp tupelo,live,2012,10.9,500,31579.001400540736
krauss_2018,Savannah_Upper,1,243,Nyssa,biflora,swamp tupelo,live,2012,11.6,500,36857.943598166006
krauss_2018,Savannah_Upper,1,275,Nyssa,biflora,swamp tupelo,live,2012,12.6,500,45260.561103370186
krauss_2018,Savannah_Upper,1,210,Nyssa,biflora,swamp tupelo,live,2012,14.3,500,61976.4553684838
krauss_2018,Savannah_Upper,1,273,Nyssa,biflora,swamp tupelo,live,2012,16.5,500,88424.18391969944
krauss_2018,Savannah_Upper,1,272,Nyssa,biflora,swamp tupelo,live,2012,17.7,500,105266.76869569161
krauss_2018,Savannah_Upper,1,237,Nyssa,biflora,swamp tupelo,live,2012,19.95,500,141696.09349509297
krauss_2018,Savannah_Upper,1,203,Nyssa,biflora,swamp tupelo,live,2012,20.95,500,159996.40212388715
krauss_2018,Savannah_Upper,1,269,Nyssa,biflora,swamp tupelo,live,2012,21.4,500,168667.8429920251
krauss_2018,Savannah_Upper,1,244,Nyssa,biflora,swamp tupelo,live,2012,26.75,500,293567.7256814372
krauss_2018,Savannah_Upper,1,245,Nyssa,biflora,swamp tupelo,live,2012,32.65,500,481591.23746021674
krauss_2018,Savannah_Upper,1,247,Nyssa,biflora,swamp tupelo,live,2012,33.2,500,501991.2136520448
krauss_2018,Savannah_Upper,1,270,Nyssa,biflora,swamp tupelo,live,2012,33.5,500,513332.147841303
krauss_2018,Savannah_Upper,1,268,Nyssa,biflora,swamp tupelo,live,2012,34.65,500,558216.5120874475
krauss_2018,Savannah_Upper,1,233,Liquidambar,styraciflua,sweetgum,live,2012,6.95,500,10328.064632974905
krauss_2018,Savannah_Upper,1,263,Planera,aquatica,water elm,live,2012,10.2,500,26779.854399617896
krauss_2018,Savannah_Upper,1,249,Quercus,nigra,water oak,live,2012,15.8,500,110577.45172634955
krauss_2018,Savannah_Upper,1,257,Quercus,nigra,water oak,live,2012,21.55,500,235381.78493941927
krauss_2018,Savannah_Upper,1,213,Nyssa,aquatica,water tupelo,live,2012,19.2,500,128833.3460389953
krauss_2018,Savannah_Upper,1,228,Nyssa,aquatica,water tupelo,live,2012,22.65,500,194205.52242905973
krauss_2018,Savannah_Upper,1,216,Nyssa,aquatica,water tupelo,live,2012,32,500,458130.9748878968
krauss_2018,Savannah_Upper,1,250,Nyssa,aquatica,water tupelo,live,2012,33.5,500,513332.147841303
krauss_2018,Savannah_Upper,1,281,Nyssa,aquatica,water tupelo,live,2012,35.45,500,590774.3291834642
krauss_2018,Savannah_Upper,1,256,Nyssa,aquatica,water tupelo,live,2012,39.85,500,789975.1532657873
krauss_2018,Savannah_Upper,2,471,Taxodium,distichum,baldcypress,dead,2012,24.1,500,173409.004150758
krauss_2018,Savannah_Upper,2,80,Alnus,serrulata,hazel alder,dead,2012,1.7,500,389.47735531579343
krauss_2018,Savannah_Upper,2,2,Quercus,laurifolia,laurel oak,dead,2012,2.1,500,813.2830171310924
krauss_2018,Savannah_Upper,2,497,Quercus,laurifolia,laurel oak,dead,2012,3.8,500,3445.1229617346303
krauss_2018,Savannah_Upper,2,489,Acer,rubrum,red maple,dead,2012,14.65,500,84493.09688891559
krauss_2018,Savannah_Upper,2,25,Persea,palustris,swamp bay,dead,2012,1.8,500,360.5113575661338
krauss_2018,Savannah_Upper,2,73,Persea,palustris,swamp bay,dead,2012,2.4,500,736.5535103611772
krauss_2018,Savannah_Upper,2,476,Nyssa,biflora,swamp tupelo,dead,2012,6.5,500,8746.212122322213
krauss_2018,Savannah_Upper,2,460,Nyssa,biflora,swamp tupelo,dead,2012,7.6,500,12895.85796921751
krauss_2018,Savannah_Upper,2,459,Nyssa,biflora,swamp tupelo,dead,2012,8.05,500,14876.259781926998
krauss_2018,Savannah_Upper,2,473,Nyssa,biflora,swamp tupelo,dead,2012,8.1,500,15106.7912924462
krauss_2018,Savannah_Upper,2,461,Nyssa,biflora,swamp tupelo,dead,2012,9.9,500,24866.215361076578
krauss_2018,Savannah_Upper,2,449,Nyssa,biflora,swamp tupelo,dead,2012,10.5,500,28778.841619859308
krauss_2018,Savannah_Upper,2,455,Nyssa,aquatica,water tupelo,dead,2012,38,500,702008.3002546455
krauss_2018,Savannah_Upper,2,61,Carpinus,caroliniana,American hornbeam,live,2012,3.1,500,1390.7416192473743
krauss_2018,Savannah_Upper,2,66,Viburnum,dentatum,arrowwood,live,2012,1.2,500,NA
krauss_2018,Savannah_Upper,2,66,Viburnum,dentatum,arrowwood,live,2012,1.7,500,NA
krauss_2018,Savannah_Upper,2,66,Viburnum,dentatum,arrowwood,live,2012,2.1,500,NA
krauss_2018,Savannah_Upper,2,36,Fraxinus,spp,ash,live,2012,0.5,500,14.974133153188731
krauss_2018,Savannah_Upper,2,46,Fraxinus,spp,ash,live,2012,0.6,500,23.549859216092166
krauss_2018,Savannah_Upper,2,97,Fraxinus,spp,ash,live,2012,0.6,500,23.549859216092166
krauss_2018,Savannah_Upper,2,15,Fraxinus,spp,ash,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,2,84,Fraxinus,spp,ash,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,2,84,Fraxinus,spp,ash,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,2,87,Fraxinus,spp,ash,live,2012,0.7,500,34.5343007827823
krauss_2018,Savannah_Upper,2,30,Fraxinus,spp,ash,live,2012,0.8,500,48.114244142619654
krauss_2018,Savannah_Upper,2,33,Fraxinus,spp,ash,live,2012,0.8,500,48.114244142619654
krauss_2018,Savannah_Upper,2,33,Fraxinus,spp,ash,live,2012,0.8,500,48.114244142619654
krauss_2018,Savannah_Upper,2,101,Fraxinus,spp,ash,live,2012,0.8,500,48.114244142619654
krauss_2018,Savannah_Upper,2,21,Fraxinus,spp,ash,live,2012,0.9,500,64.46306591676345
krauss_2018,Savannah_Upper,2,30,Fraxinus,spp,ash,live,2012,0.9,500,64.46306591676345
krauss_2018,Savannah_Upper,2,32,Fraxinus,spp,ash,live,2012,0.9,500,64.46306591676345
krauss_2018,Savannah_Upper,2,74,Fraxinus,spp,ash,live,2012,0.9,500,64.46306591676345
krauss_2018,Savannah_Upper,2,97,Fraxinus,spp,ash,live,2012,1,500,83.74322559219597
krauss_2018,Savannah_Upper,2,74,Fraxinus,spp,ash,live,2012,1.1,500,106.1080707935003
krauss_2018,Savannah_Upper,2,95,Fraxinus,spp,ash,live,2012,1.1,500,106.1080707935003
krauss_2018,Savannah_Upper,2,98,Fraxinus,spp,ash,live,2012,1.1,500,106.1080707935003
krauss_2018,Savannah_Upper,2,103,Fraxinus,spp,ash,live,2012,1.1,500,106.1080707935003
krauss_2018,Savannah_Upper,2,15,Fraxinus,spp,ash,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,2,21,Fraxinus,spp,ash,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,2,28,Fraxinus,spp,ash,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,2,58,Fraxinus,spp,ash,live,2012,1.2,500,131.7031946238367
krauss_2018,Savannah_Upper,2,39,Fraxinus,spp,ash,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,2,41,Fraxinus,spp,ash,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,2,65,Fraxinus,spp,ash,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,2,89,Fraxinus,spp,ash,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,2,90,Fraxinus,spp,ash,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,2,98,Fraxinus,spp,ash,live,2012,1.3,500,160.66748677644188
krauss_2018,Savannah_Upper,2,17,Fraxinus,spp,ash,live,2012,1.4,500,193.13396719097798
krauss_2018,Savannah_Upper,2,87,Fraxinus,spp,ash,live,2012,1.4,500,193.13396719097798
krauss_2018,Savannah_Upper,2,59,Fraxinus,spp,ash,live,2012,1.5,500,229.23046044127975
krauss_2018,Savannah_Upper,2,62,Fraxinus,spp,ash,live,2012,1.5,500,229.23046044127975
